original_URI-M,final_original_URI-M,final_original_URI-M_status_code,new_URI-M,final_new_URI-M,final_new_URI-M_status_code, delta, same_final_URI-Rs?, same_final_URI-Ms_status_codes? 
http://www.collectionscanada.gc.ca/webarchives/20071114183414/http://www.afriquedusud.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20071114183759/http://www.dfait-maeci.gc.ca/southafrica/menu-fr.asp,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20071114183414/http://www.afriquedusud.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20071114183759/http://www.dfait-maeci.gc.ca/southafrica/menu-fr.asp,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20071114183414/http://www.acoa-apeca.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20071114183414/http://www.acoa-apeca.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20071114183413/http://www.amateur-sport.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20071115051742/http://www.pch.gc.ca/sportcanada/,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20071114183413/http://www.amateur-sport.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20071115051742/http://www.pch.gc.ca/sportcanada/,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20070403140505/http://www.acee-ceaa.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20070403140505/http://www.acee-ceaa.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20070220184035/http://www.aviation.technomuses.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220184035/http://www.aviation.technomuses.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20070220181042/http://www.byrdamendmentdispute.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20070220181058/http://www.dfait-maeci.gc.ca/tna-nac/disp/byrd-main-en.asp,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181042/http://www.byrdamendmentdispute.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181058/http://www.dfait-maeci.gc.ca/tna-nac/disp/byrd-main-en.asp,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20070220181042/http://www.boisdoeuvre.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20070220181057/http://www.dfait-maeci.gc.ca/eicb/softwood/,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181042/http://www.boisdoeuvre.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181057/http://www.dfait-maeci.gc.ca/eicb/softwood/,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20070220181042/http://www.algeria.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20070220181102/http://www.dfait-maeci.gc.ca/world/embassies/algeria/,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181042/http://www.algeria.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181102/http://www.dfait-maeci.gc.ca/world/embassies/algeria/,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20070220181042/http://www.accordscommerciaux.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20070220181059/http://www.dfait-maeci.gc.ca/tna-nac/,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181042/http://www.accordscommerciaux.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181059/http://www.dfait-maeci.gc.ca/tna-nac/,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20070220181042/http://www.aboudhabi.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20070220181058/http://www.dfait-maeci.gc.ca/abudhabi/,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181042/http://www.aboudhabi.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181058/http://www.dfait-maeci.gc.ca/abudhabi/,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20070220181041/http://www.bucharest.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20070220181536/http://geo.international.gc.ca/canada-europa/romania/,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181041/http://www.bucharest.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181536/http://geo.international.gc.ca/canada-europa/romania/,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20070220181041/http://www.berne.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20070220181527/http://geo.international.gc.ca/canada-europa/switzerland/,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181041/http://www.berne.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181527/http://geo.international.gc.ca/canada-europa/switzerland/,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20070220181040/http://www.athens.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20070220181525/http://geo.international.gc.ca/canada-europa/greece/,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181040/http://www.athens.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181525/http://geo.international.gc.ca/canada-europa/greece/,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20070220181040/http://www.asie-pacifique.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20070220181049/http://geo.international.gc.ca/asia/main/,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181040/http://www.asie-pacifique.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181049/http://geo.international.gc.ca/asia/main/,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20070220181040/http://www.abidjan.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20070220181055/http://www.dfait-maeci.gc.ca/abidjan/,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181040/http://www.abidjan.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181055/http://www.dfait-maeci.gc.ca/abidjan/,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20070220181039/http://www.bangladesh.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20070220181134/http://www.dfait-maeci.gc.ca/bangladesh/,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181039/http://www.bangladesh.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181134/http://www.dfait-maeci.gc.ca/bangladesh/,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20070220181039/http://www.alena.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20070220181121/http://www.dfait-maeci.gc.ca/trade/nafta-alena/menu-fr.asp,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181039/http://www.alena.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181121/http://www.dfait-maeci.gc.ca/trade/nafta-alena/menu-fr.asp,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20070220181038/http://www.bamako.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20070220181053/http://www.dfait-maeci.gc.ca/world/embassies/mali/,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181038/http://www.bamako.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181053/http://www.dfait-maeci.gc.ca/world/embassies/mali/,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20070220181037/http://www.bangalore.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20070220181115/http://geo.international.gc.ca/asia/new-delhi/,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181037/http://www.bangalore.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181115/http://geo.international.gc.ca/asia/new-delhi/,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20070220181037/http://www.atlanta.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20070220181120/http://geo.international.gc.ca/can-am/atlanta/,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181037/http://www.atlanta.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181120/http://geo.international.gc.ca/can-am/atlanta/,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20070220181036/http://www.anchorage.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20070220181119/http://geo.international.gc.ca/can-am/anchorage/,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181036/http://www.anchorage.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181119/http://geo.international.gc.ca/can-am/anchorage/,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20070220181035/http://www.australia.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20070220181117/http://geo.international.gc.ca/asia/australia/,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181035/http://www.australia.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181117/http://geo.international.gc.ca/asia/australia/,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20070220181035/http://www.apec.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20070220181036/http://www.international.gc.ca/trade/canada-apec/,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181035/http://www.apec.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181036/http://www.international.gc.ca/trade/canada-apec/,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20070220181035/http://www.ameriquescanada.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20070220181056/http://geo.international.gc.ca/latin-america/latinamerica/,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181035/http://www.ameriquescanada.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181056/http://geo.international.gc.ca/latin-america/latinamerica/,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20070220181035/http://www.algiers.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20070220181102/http://www.dfait-maeci.gc.ca/world/embassies/algeria/,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181035/http://www.algiers.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181102/http://www.dfait-maeci.gc.ca/world/embassies/algeria/,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20070220181034/http://www.buffalo.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20070220181055/http://geo.international.gc.ca/can-am/buffalo/,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181034/http://www.buffalo.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181055/http://geo.international.gc.ca/can-am/buffalo/,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20070220181033/http://www.beijing.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20070220181054/http://geo.international.gc.ca/asia/china/bj-splash.htm,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181033/http://www.beijing.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181054/http://geo.international.gc.ca/asia/china/bj-splash.htm,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20070220181033/http://www.asia-pacific.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20070220181049/http://geo.international.gc.ca/asia/main/,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181033/http://www.asia-pacific.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181049/http://geo.international.gc.ca/asia/main/,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20070220181032/http://www.aec-fac.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20070220181032/http://www.aec-fac.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061215090144/http://www.armee.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20061215090145/http://www.armee.forces.gc.ca/lf/index.asp,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061215090144/http://www.armee.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20061215090145/http://www.armee.forces.gc.ca/lf/index.asp,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061212141140/http://ccinfoweb.cchst.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061212141140/http://ccinfoweb.cchst.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061211181324/http://www.banqueducanada.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061211181324/http://www.banqueducanada.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061210224919/http://www.aines.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061210224919/http://www.aines.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061210152013/http://www.google.nl/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061210152013/http://www.google.nl/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061210150120/http://www.ammis.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061210150120/http://www.ammis.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061210044932/http://www.beaware.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061210044932/http://www.beaware.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061210044920/http://www.boeufexportationcanada.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20061210044920/http://ats.agr.gc.ca/beef,404,http://webarchive.bac-lac.gc.ca:8080/wayback/20061210044920/http://www.boeufexportationcanada.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20061210044920/http://ats.agr.gc.ca/beef,404,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061209233018/http://www.asfc-cbsa.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061209233018/http://www.asfc-cbsa.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061209144134/http://www.ae-ei.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061209144134/http://www.ae-ei.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061209131239/http://www.apeca.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061209131239/http://www.apeca.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061209131239/http://www.acoa.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061209131239/http://www.acoa.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061209113557/http://www.bch-ceprb.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061209113557/http://www.bch-ceprb.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061209013438/http://www.accesvoyage.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061209013438/http://www.accesvoyage.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061209010741/http://www.brevets.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061209010741/http://www.brevets.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061205000834/http://www.cchst.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061205000834/http://www.cchst.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061202180005/http://www.wdol.gov/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061202180005/http://www.wdol.gov/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061202175946/http://www.fbo.gov/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061202175946/http://www.fbo.gov/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061202175945/http://www.gpoaccess.gov/fr/index.html,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061202175945/http://www.gpoaccess.gov/fr/index.html,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061202175941/http://www.esrs.gov/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061202175941/http://www.esrs.gov/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061202175941/http://www.buyaccessible.gov/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061202175941/http://www.buyaccessible.gov/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061129163951/http://www.accountable.gc.ca/,http://www.collectionscanada.gc.ca/webarchives/20061129163950/http://www.faa-lfi.gc.ca/,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061129163951/http://www.accountable.gc.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20061129163950/http://www.faa-lfi.gc.ca/,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061128183217/http://www.2006recensement.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061128183217/http://www.2006recensement.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061127223613/http://www.accespublic.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061127223613/http://www.accespublic.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061120152135/http://search-recherche.collectionscanada.ca/fed/search.jsp?language=eng,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061120152135/http://search-recherche.collectionscanada.ca/fed/search.jsp?language=eng,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061111061214/http://www.ebay.pl/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061111061214/http://www.ebay.pl/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061111061214/http://www.ebay.ph/,http://www.collectionscanada.gc.ca/webarchives/20061111061214/http://www.ebay.ph/home,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061111061214/http://www.ebay.ph/,http://webarchive.bac-lac.gc.ca:8080/wayback/20061111061214/http://www.ebay.ph/home,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061111061214/http://www.ebay.nl/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061111061214/http://www.ebay.nl/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061111061214/http://www.ebay.it/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061111061214/http://www.ebay.it/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061111061214/http://www.ebay.in/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061111061214/http://www.ebay.in/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061111061214/http://www.ebay.ie/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061111061214/http://www.ebay.ie/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061111061214/http://www.ebay.es/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061111061214/http://www.ebay.es/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061111061214/http://www.ebay.de/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061111061214/http://www.ebay.de/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061111061214/http://www.ebay.ch/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061111061214/http://www.ebay.ch/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061111061214/http://www.ebay.be/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061111061214/http://www.ebay.be/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061111061214/http://www.ebay.at/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061111061214/http://www.ebay.at/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061109040630/http://www.nsf.gov/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061109040630/http://www.nsf.gov/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061109003951/http://www.api-ipy.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061109003951/http://www.api-ipy.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061104174601/http://www.osha.gov/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061104174601/http://www.osha.gov/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061104031549/http://www.bippp.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061104031549/http://www.bippp.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061103220914/http://www.bifp-psio.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061103220914/http://www.bifp-psio.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061103021855/http://www.fs.fed.us/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061103021855/http://www.fs.fed.us/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061102231954/http://www.nws.noaa.gov/om/marine/home.htm,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061102231954/http://www.nws.noaa.gov/om/marine/home.htm,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061102183600/http://www.bca.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061102183600/http://www.bca.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061102125108/http://www.aecl.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061102125108/http://www.aecl.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061102103933/http://earthquake.usgs.gov/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061102103933/http://earthquake.usgs.gov/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061102103844/http://www.avenirh2pac.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061102103844/http://www.avenirh2pac.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061102103843/http://www.avenirh2-pilesacombustibles.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061102103843/http://www.avenirh2-pilesacombustibles.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061102103836/http://www.autosmart.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061102103836/http://www.autosmart.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061102010539/http://www.ccohs.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061102010539/http://www.ccohs.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061031024827/http://www.acsta-catsa.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061031024827/http://www.acsta-catsa.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061030103943/http://www.acfc-fcac.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061030103943/http://www.acfc-fcac.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061030051336/http://www.ac-scm.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061030051336/http://www.ac-scm.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061029165433/http://www.cbc.ca/archives/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061029165433/http://www.cbc.ca/archives/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061029151928/http://ici.radio-canada.ca/,http://www.collectionscanada.gc.ca/webarchives/20061029151648/http://www.radio-canada.ca/mobile/,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061029151928/http://ici.radio-canada.ca/,http://webarchive.bac-lac.gc.ca:8080/wayback/20061029151648/http://www.radio-canada.ca/mobile/,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061029151612/http://www.cbc.radio-canada.ca/newsreleases/20061019.shtml,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061029151612/http://www.cbc.radio-canada.ca/newsreleases/20061019.shtml,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061029151551/http://schools.cbc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061029151551/http://schools.cbc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061029151551/http://cbc.radio-canada.ca/home.asp,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061029151551/http://cbc.radio-canada.ca/home.asp,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061029151550/http://www.cbc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061029151550/http://www.cbc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061029123244/http://www.agriculture.technomuses.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061029123244/http://www.agriculture.technomuses.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061029123231/http://www.aviation.technomuses.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061029123231/http://www.aviation.technomuses.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061029033623/http://www.act.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061029033623/http://www.act.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061027192442/http://future.state.gov/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061027192442/http://future.state.gov/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061027192435/http://www.state.gov/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061027192435/http://www.state.gov/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061026195645/http://www.appointments-nominations.gc.ca/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061026195645/http://www.appointments-nominations.gc.ca/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061026053019/http://www.nlm.nih.gov/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061026053019/http://www.nlm.nih.gov/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061026044856/http://www.fda.gov/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061026044856/http://www.fda.gov/,-,200,0,Yes,Yes
http://www.collectionscanada.gc.ca/webarchives/20061026044856/http://www.epa.gov/,-,200,http://webarchive.bac-lac.gc.ca:8080/wayback/20061026044856/http://www.epa.gov/,-,200,0,Yes,Yes
